Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Light Rain,6/21/2015 9:21:00,20.6,Rain,,91,0.1,1008,22.2,5:21 AM,,4.8,Calm,Calm,0
Light Rain,6/21/2015 9:36:00,20.6,Rain,,91,0.1,1007.7,22.2,5:36 AM,,4.8,SSE,5.6,160
Overcast,6/21/2015 9:51:00,20.6,,,93,0.1,1006.9,21.7,5:51 AM,,4.8,Calm,Calm,0
Overcast,6/21/2015 10:01:00,20,,,90,0.01,1007.7,21.7,6:01 AM,,4,Variable,5.6,0
Light Rain,6/21/2015 10:18:00,20,Rain,,90,0.02,1007.3,21.7,6:18 AM,,2.4,Variable,5.6,0
Overcast,6/21/2015 10:46:00,21,,,94,0.02,1007.3,22,6:46 AM,,1.6,South,9.3,170
Overcast,6/21/2015 10:51:00,20.6,,,91,0.02,1006.6,22.2,6:51 AM,,1.6,Calm,Calm,0
Overcast,6/21/2015 11:09:00,20.6,,,91,,1007.3,22.2,7:09 AM,,2,Variable,5.6,0
Overcast,6/21/2015 11:26:00,20.6,,,91,,1007,22.2,7:26 AM,,2,Calm,Calm,0
Overcast,6/21/2015 11:51:00,21.1,,,90,,1006.2,22.8,7:51 AM,,2.4,Variable,5.6,0
Overcast,6/21/2015 12:06:00,21.1,,,90,,1007,22.8,8:06 AM,,4,North,-9999,0
Overcast,6/21/2015 12:19:00,21.1,,,90,,1007,22.8,8:19 AM,,6.4,Variable,5.6,0
Overcast,6/21/2015 12:49:00,22,,,94,,1007,23,8:49 AM,,6.4,North,-9999,0
Overcast,6/21/2015 12:51:00,21.7,,,91,,1006.1,23.3,8:51 AM,,6.4,SW,9.3,230
Overcast,6/21/2015 13:12:00,21.7,,,91,,1007,23.3,9:12 AM,,6.4,Variable,5.6,0
Overcast,6/21/2015 13:22:00,21.7,,,91,,1006.7,23.3,9:22 AM,,8,Variable,5.6,0
Overcast,6/21/2015 13:51:00,22.2,,,87,,1005.6,24.4,9:51 AM,,9.7,WSW,5.6,250
Overcast,6/21/2015 14:25:00,22.2,,,87,,1006.7,24.4,10:25 AM,,14.5,Variable,7.4,0
Mostly Cloudy,6/21/2015 14:51:00,21.7,,,82,,1005.7,25,10:51 AM,,16.1,WNW,13,290
Scattered Clouds,6/21/2015 15:40:00,20.6,,,65,,1006.3,27.8,11:40 AM,,16.1,North,-9999,0
Partly Cloudy,6/21/2015 15:51:00,20,,29.6,62,,1005.6,27.8,11:51 AM,,16.1,WNW,13,300
Mostly Cloudy,6/21/2015 16:51:00,19.4,,33.3,58,,1005.7,28.3,12:51 PM,,16.1,WNW,13,300
Scattered Clouds,6/21/2015 17:51:00,18.9,,31.5,55,,1006,28.9,1:51 PM,,16.1,Variable,9.3,0
Mostly Cloudy,6/21/2015 18:51:00,18.9,,33.3,53,,1006.4,29.4,2:51 PM,,16.1,West,16.7,280
Mostly Cloudy,6/21/2015 19:51:00,18.9,,,51,,1006.2,30,3:51 PM,,16.1,Variable,11.1,0
Scattered Clouds,6/21/2015 20:51:00,18.9,,,48,,1005.8,31.1,4:51 PM,,16.1,Variable,11.1,0
Partly Cloudy,6/21/2015 21:51:00,18.9,,25.9,53,,1006.1,29.4,5:51 PM,,16.1,Variable,7.4,0
Scattered Clouds,6/21/2015 22:51:00,19.4,,,68,0.01,1007.2,25.6,6:51 PM,,16.1,Variable,7.4,0
Clear,6/21/2015 23:51:00,19.4,,,64,,1007.8,26.7,7:51 PM,,16.1,WNW,7.4,300
Clear,6/22/2015 0:51:00,18.9,,,58,,1008,27.8,8:51 PM,,16.1,WNW,9.3,290
Mostly Cloudy,6/22/2015 1:51:00,18.9,,,58,,1008.7,27.8,9:51 PM,,16.1,West,7.4,280
Light Rain,6/22/2015 2:14:00,20,Rain,38.9,65,0,1010.4,27.2,10:14 PM,,2.8,WNW,22.2,290
Light Rain,6/22/2015 2:23:00,20.6,Rain,46.3,82,0.28,1009.7,23.9,10:23 PM,,0.8,NW,13,310
Light Rain,6/22/2015 2:28:00,20.6,Rain,,82,0.28,1009.7,23.9,10:28 PM,,4,Calm,Calm,0
Mostly Cloudy,6/22/2015 2:35:00,21.1,,,87,0.28,1009.7,23.3,10:35 PM,,9.7,SW,5.6,220
Partly Cloudy,6/22/2015 2:51:00,21.1,,,90,0.28,1009,22.8,10:51 PM,,11.3,Calm,Calm,0
Clear,6/22/2015 3:51:00,21.1,,,90,,1009.7,22.8,11:51 PM,,14.5,Variable,5.6,0
Clear,6/22/2015 4:51:00,20.6,,,87,,1010.4,22.8,12:51 AM,,14.5,North,-9999,0
Partly Cloudy,6/22/2015 5:51:00,20,,,84,,1010.3,22.8,1:51 AM,,16.1,WNW,9.3,290
Clear,6/22/2015 6:51:00,18.9,,,81,,1010.6,22.2,2:51 AM,,16.1,Variable,9.3,0
Clear,6/22/2015 7:51:00,17.8,,,76,,1011.2,22.2,3:51 AM,,16.1,Variable,11.1,0
Clear,6/22/2015 8:51:00,17.2,,,73,,1012.1,22.2,4:51 AM,,16.1,Variable,9.3,0
Clear,6/22/2015 9:51:00,16.7,,,73,,1012.6,21.7,5:51 AM,,16.1,Variable,9.3,0
Clear,6/22/2015 10:51:00,15.6,,,66,,1013.5,22.2,6:51 AM,,16.1,Variable,5.6,0
Clear,6/22/2015 11:51:00,16.1,,,68,,1014,22.2,7:51 AM,,16.1,Variable,11.1,0
Clear,6/22/2015 12:51:00,14.4,,,57,,1014.5,23.3,8:51 AM,,16.1,Variable,11.1,0
Clear,6/22/2015 13:51:00,14.4,,,54,,1015,24.4,9:51 AM,,16.1,Calm,Calm,0
Clear,6/22/2015 14:51:00,13.9,,,47,,1015,26.1,10:51 AM,,16.1,WNW,13,300
Clear,6/22/2015 15:51:00,13.3,,,41,,1015,27.8,11:51 AM,,16.1,WNW,14.8,290
Clear,6/22/2015 16:51:00,13.9,,,40,,1014.5,28.9,12:51 PM,,16.1,Variable,7.4,0
Clear,6/22/2015 17:51:00,14.4,,,40,,1014.7,29.4,1:51 PM,,16.1,Variable,9.3,0
Clear,6/22/2015 18:51:00,14.4,,25.9,38,,1015.4,30,2:51 PM,,16.1,Variable,11.1,0
Scattered Clouds,6/22/2015 19:51:00,15.6,,,41,,1014.8,30,3:51 PM,,16.1,Variable,5.6,0
Scattered Clouds,6/22/2015 20:51:00,16.7,,,47,,1014.4,28.9,4:51 PM,,16.1,Variable,5.6,0
Clear,6/22/2015 21:51:00,16.1,,,44,,1014,29.4,5:51 PM,,16.1,Variable,11.1,0
Clear,6/22/2015 22:51:00,16.1,,,44,,1013.7,29.4,6:51 PM,,16.1,Calm,Calm,0
Clear,6/22/2015 23:51:00,15.6,,,43,,1014,29.4,7:51 PM,,16.1,Variable,9.3,0
Partly Cloudy,6/23/2015 0:51:00,16.7,,,47,,1014.6,28.9,8:51 PM,,16.1,Calm,Calm,0
Clear,6/23/2015 1:51:00,16.1,,,46,,1015.3,28.9,9:51 PM,,16.1,WSW,9.3,250
Clear,6/23/2015 2:51:00,15,,,45,,1015.1,27.8,10:51 PM,,16.1,SW,9.3,230
Clear,6/23/2015 3:51:00,15,,,48,,1014.6,26.7,11:51 PM,,16.1,Calm,Calm,0
Clear,6/23/2015 4:51:00,15,,,52,,1014.1,25.6,12:51 AM,,16.1,WSW,7.4,240
Clear,6/23/2015 5:51:00,16.1,,,58,,1014,25,1:51 AM,,16.1,WSW,9.3,250
Clear,6/23/2015 6:51:00,17.8,,,64,,1013.6,25,2:51 AM,,14.5,SW,7.4,220
Clear,6/23/2015 7:51:00,18.3,,,69,,1013.9,24.4,3:51 AM,,14.5,WSW,7.4,250
Partly Cloudy,6/23/2015 8:51:00,18.3,,,69,,1013.7,24.4,4:51 AM,,14.5,Variable,9.3,0
Partly Cloudy,6/23/2015 9:51:00,18.9,,,71,,1013.4,24.4,5:51 AM,,14.5,SW,14.8,230
Clear,6/23/2015 10:51:00,20,,27.8,76,,1013.3,24.4,6:51 AM,,12.9,Variable,7.4,0
Clear,6/23/2015 11:51:00,20.6,,,76,,1012.6,25,7:51 AM,,12.9,North,-9999,0
Clear,6/23/2015 12:51:00,21.1,,,74,,1012.1,26.1,8:51 AM,,12.9,North,-9999,0
Clear,6/23/2015 13:51:00,21.7,,,69,,1011.6,27.8,9:51 AM,,12.9,West,11.1,260
Clear,6/23/2015 14:51:00,21.7,,,63,,1010.6,29.4,10:51 AM,,12.9,SW,7.4,230
Partly Cloudy,6/23/2015 15:51:00,20.6,,40.7,53,,1010.6,31.1,11:51 AM,,14.5,West,13,260
Partly Cloudy,6/23/2015 16:51:00,20,,,53,,1009.7,30.6,12:51 PM,,16.1,Variable,9.3,0
Clear,6/23/2015 17:51:00,21.7,,,55,,1008.6,31.7,1:51 PM,,14.5,North,-9999,0
Mostly Cloudy,6/23/2015 18:51:00,22.2,,31.5,61,,1008.9,30.6,2:51 PM,,12.9,SW,13,220
Scattered Clouds,6/23/2015 19:51:00,20.6,,35.2,53,,1008,31.1,3:51 PM,,12.9,SW,13,230
Clear,6/23/2015 20:51:00,21.1,,,55,,1007.5,31.1,4:51 PM,,14.5,Variable,11.1,0
Partly Cloudy,6/23/2015 21:51:00,21.7,,,57,,1006.7,31.1,5:51 PM,,14.5,Variable,5.6,0
Mostly Cloudy,6/23/2015 22:51:00,20.6,,,59,,1007.3,29.4,6:51 PM,,12.9,SW,5.6,220
Mostly Cloudy,6/23/2015 23:51:00,22.8,,,77,0.02,1007.4,27.2,7:51 PM,,12.9,West,13,260
Scattered Clouds,6/24/2015 0:51:00,21.7,,,74,0,1007.8,26.7,8:51 PM,,14.5,Variable,5.6,0
Clear,6/24/2015 1:51:00,20.6,,,67,,1008.7,27.2,9:51 PM,,16.1,West,5.6,260
Clear,6/24/2015 2:51:00,20.6,,25.9,72,,1010.1,26.1,10:51 PM,,16.1,West,7.4,280
Clear,6/24/2015 3:51:00,20,,,71,,1010.8,25.6,11:51 PM,,16.1,Variable,7.4,0
Partly Cloudy,6/24/2015 4:51:00,16.1,,,58,,1011.9,25,12:51 AM,,16.1,North,14.8,360
Clear,6/24/2015 5:51:00,13.9,,,55,,1012.6,23.3,1:51 AM,,16.1,North,14.8,360
Clear,6/24/2015 6:51:00,13.3,,27.8,57,,1012.6,22.2,2:51 AM,,16.1,Variable,5.6,0
Clear,6/24/2015 7:51:00,12.8,,,59,,1013.3,21.1,3:51 AM,,16.1,Variable,7.4,0
Clear,6/24/2015 8:51:00,12.2,,,58,,1013.8,20.6,4:51 AM,,16.1,Variable,9.3,0
Clear,6/24/2015 9:51:00,12.2,,,61,,1014.7,20,5:51 AM,,16.1,Variable,9.3,0
Clear,6/24/2015 10:51:00,12.8,,,63,,1015.4,20,6:51 AM,,16.1,Variable,9.3,0
Clear,6/24/2015 11:51:00,12.8,,,59,,1015.7,21.1,7:51 AM,,16.1,Variable,7.4,0
Clear,6/24/2015 12:51:00,12.8,,,57,,1016.1,21.7,8:51 AM,,16.1,Variable,9.3,0
Clear,6/24/2015 13:51:00,13.3,,,55,,1016.1,22.8,9:51 AM,,16.1,WNW,11.1,300
Clear,6/24/2015 14:51:00,13.3,,,50,,1016.2,24.4,10:51 AM,,16.1,WNW,11.1,290
Clear,6/24/2015 15:51:00,13.9,,,44,,1016,27.2,11:51 AM,,16.1,Calm,Calm,0
Clear,6/24/2015 16:51:00,11.7,,,38,,1015.8,27.2,12:51 PM,,16.1,West,14.8,270
Clear,6/24/2015 17:51:00,11.7,,,38,,1015.4,27.2,1:51 PM,,16.1,Variable,9.3,0
Clear,6/24/2015 18:51:00,12.8,,,39,,1015.3,27.8,2:51 PM,,16.1,Variable,7.4,0
Clear,6/24/2015 19:51:00,13.3,,,41,,1015,27.8,3:51 PM,,16.1,Variable,5.6,0
Partly Cloudy,6/24/2015 20:51:00,12.2,,,38,,1015,27.8,4:51 PM,,16.1,Variable,9.3,0
Partly Cloudy,6/24/2015 21:51:00,12.8,,,38,,1015.3,28.3,5:51 PM,,16.1,North,-9999,0
Partly Cloudy,6/24/2015 22:51:00,11.7,,,37,,1015.5,27.8,6:51 PM,,16.1,Variable,9.3,0
Clear,6/24/2015 23:51:00,11.1,,,38,,1015.5,26.7,7:51 PM,,16.1,Calm,Calm,0
Clear,6/25/2015 0:51:00,10.6,,,38,,1015.9,26.1,8:51 PM,,16.1,Variable,5.6,0
Clear,6/25/2015 1:51:00,10,,,39,,1016.1,25,9:51 PM,,16.1,Variable,9.3,0
Clear,6/25/2015 2:51:00,10,,,40,,1016.5,24.4,10:51 PM,,16.1,Calm,Calm,0
Clear,6/25/2015 3:51:00,9.4,,,40,,1017,23.9,11:51 PM,,16.1,Calm,Calm,0
Clear,6/25/2015 4:51:00,8.9,,,41,,1017.3,22.8,12:51 AM,,16.1,Variable,5.6,0
Clear,6/25/2015 5:51:00,8.3,,,41,,1017.2,22.2,1:51 AM,,16.1,Calm,Calm,0
Clear,6/25/2015 6:51:00,8.9,,,46,,1016.9,21.1,2:51 AM,,16.1,Variable,7.4,0
Clear,6/25/2015 7:51:00,8.9,,,46,,1016.8,21.1,3:51 AM,,16.1,WNW,9.3,300
Clear,6/25/2015 8:51:00,9.4,,,52,,1016.9,19.4,4:51 AM,,16.1,Calm,Calm,0
Clear,6/25/2015 9:51:00,9.4,,,54,,1017.3,18.9,5:51 AM,,16.1,Calm,Calm,0
Clear,6/25/2015 10:51:00,9.4,,,52,,1018.2,19.4,6:51 AM,,16.1,WNW,5.6,290
Clear,6/25/2015 11:51:00,9.4,,,49,,1018.4,20.6,7:51 AM,,16.1,Calm,Calm,0
Clear,6/25/2015 12:51:00,9.4,,,42,,1018.6,22.8,8:51 AM,,16.1,Calm,Calm,0
Clear,6/25/2015 13:51:00,9.4,,,40,,1018.5,23.9,9:51 AM,,16.1,Variable,7.4,0
Clear,6/25/2015 14:51:00,10,,,37,,1018.1,25.6,10:51 AM,,16.1,Variable,5.6,0
Clear,6/25/2015 15:51:00,10,,,34,,1017.5,27.2,11:51 AM,,16.1,Variable,7.4,0
Clear,6/25/2015 16:51:00,10,,,32,,1016.8,28.3,12:51 PM,,16.1,Calm,Calm,0
Clear,6/25/2015 17:51:00,11.1,,,39,,1016.3,26.1,1:51 PM,,16.1,Variable,5.6,0
Clear,6/25/2015 18:51:00,12.2,,,40,,1015.7,26.7,2:51 PM,,16.1,Variable,7.4,0
Partly Cloudy,6/25/2015 19:51:00,12.8,,,45,,1015.3,25.6,3:51 PM,,16.1,WSW,13,240
Clear,6/25/2015 20:51:00,11.7,,,42,,1015.4,25.6,4:51 PM,,16.1,Variable,9.3,0
Clear,6/25/2015 21:51:00,12.2,,,43,,1015.1,25.6,5:51 PM,,16.1,Variable,5.6,0
Clear,6/25/2015 22:51:00,11.1,,,39,,1014.9,26.1,6:51 PM,,16.1,West,7.4,260
Clear,6/25/2015 23:51:00,12.8,,,48,,1015,24.4,7:51 PM,,16.1,Variable,9.3,0
Mostly Cloudy,6/26/2015 0:51:00,13.3,,,50,,1015.2,24.4,8:51 PM,,16.1,Variable,7.4,0
Mostly Cloudy,6/26/2015 1:51:00,15.6,,,62,,1015.5,23.3,9:51 PM,,16.1,Variable,5.6,0
Mostly Cloudy,6/26/2015 2:51:00,15.6,,,62,,1015,23.3,10:51 PM,,16.1,Variable,7.4,0
Overcast,6/26/2015 3:51:00,15.6,,,62,,1014.9,23.3,11:51 PM,,16.1,Calm,Calm,0
Overcast,6/26/2015 4:51:00,16.1,,,66,,1014.3,22.8,12:51 AM,,16.1,Calm,Calm,0
Overcast,6/26/2015 5:51:00,15.6,,,66,,1013.9,22.2,1:51 AM,,16.1,Calm,Calm,0
Overcast,6/26/2015 6:51:00,15,,,66,,1013.1,21.7,2:51 AM,,16.1,Calm,Calm,0
Overcast,6/26/2015 7:51:00,14.4,,,61,,1012.8,22.2,3:51 AM,,16.1,Calm,Calm,0
Overcast,6/26/2015 8:51:00,14.4,,,61,,1013.1,22.2,4:51 AM,,16.1,Calm,Calm,0
Overcast,6/26/2015 9:51:00,12.8,,,57,,1013.2,21.7,5:51 AM,,16.1,Calm,Calm,0
Mostly Cloudy,6/26/2015 10:51:00,13.9,,,59,,1013.8,22.2,6:51 AM,,16.1,NNE,7.4,30
Mostly Cloudy,6/26/2015 11:51:00,13.9,,,57,,1013.8,22.8,7:51 AM,,16.1,Variable,7.4,0
Overcast,6/26/2015 12:51:00,13.9,,,57,,1014.2,22.8,8:51 AM,,16.1,Variable,9.3,0
Mostly Cloudy,6/26/2015 13:51:00,14.4,,33.3,59,,1014.3,22.8,9:51 AM,,16.1,ENE,20.4,60
Mostly Cloudy,6/26/2015 14:51:00,13.3,,,55,,1015.2,22.8,10:51 AM,,16.1,East,11.1,80
Mostly Cloudy,6/26/2015 15:51:00,12.8,,,52,,1015.4,23.3,11:51 AM,,16.1,ENE,18.5,70
Clear,6/26/2015 16:51:00,12.2,,27.8,43,,1015.3,25.6,12:51 PM,,16.1,ENE,16.7,60
Clear,6/26/2015 17:51:00,12.8,,25.9,42,,1014.9,26.7,1:51 PM,,16.1,Variable,11.1,0
Clear,6/26/2015 18:51:00,13.9,,,47,,1014.7,26.1,2:51 PM,,16.1,Variable,9.3,0
Clear,6/26/2015 19:51:00,12.8,,,44,,1014.7,26.1,3:51 PM,,16.1,ESE,13,110
Partly Cloudy,6/26/2015 20:51:00,13.3,,,48,,1014.9,25,4:51 PM,,16.1,SSE,7.4,160
Scattered Clouds,6/26/2015 21:51:00,15.6,,,56,,1015.3,25,5:51 PM,,16.1,Calm,Calm,0
Scattered Clouds,6/26/2015 22:51:00,15.6,,,58,,1016,24.4,6:51 PM,,16.1,Variable,9.3,0
Clear,6/26/2015 23:51:00,15,,,61,,1016.6,22.8,7:51 PM,,16.1,Variable,9.3,0
Clear,6/27/2015 0:51:00,15,,,66,,1017.1,21.7,8:51 PM,,16.1,Calm,Calm,0
Clear,6/27/2015 1:51:00,14.4,,,63,,1017.9,21.7,9:51 PM,,16.1,Variable,7.4,0
Scattered Clouds,6/27/2015 2:51:00,14.4,,,65,,1018.4,21.1,10:51 PM,,16.1,Variable,11.1,0
Mostly Cloudy,6/27/2015 3:51:00,15.6,,,71,,1018.5,21.1,11:51 PM,,16.1,Variable,5.6,0
Overcast,6/27/2015 4:51:00,15.6,,,71,,1018.4,21.1,12:51 AM,,16.1,Calm,Calm,0
Clear,6/27/2015 5:51:00,15,,,73,,1018.2,20,1:51 AM,,16.1,Calm,Calm,0
Mostly Cloudy,6/27/2015 6:51:00,15,,,73,,1018.5,20,2:51 AM,,16.1,Calm,Calm,0
Overcast,6/27/2015 7:51:00,15,,,73,,1018.5,20,3:51 AM,,16.1,SSE,5.6,150
Clear,6/27/2015 8:51:00,14.4,,,68,,1018.6,20.6,4:51 AM,,16.1,Variable,5.6,0
Partly Cloudy,6/27/2015 9:51:00,14.4,,,68,,1019.1,20.6,5:51 AM,,16.1,Variable,5.6,0
Mostly Cloudy,6/27/2015 10:51:00,13.9,,,68,,1019.9,20,6:51 AM,,16.1,Calm,Calm,0
Scattered Clouds,6/27/2015 11:51:00,13.9,,,65,,1020,20.6,7:51 AM,,16.1,Variable,7.4,0
Mostly Cloudy,6/27/2015 12:51:00,12.8,,,61,,1020.1,20.6,8:51 AM,,16.1,SE,13,130
Overcast,6/27/2015 13:51:00,12.2,,,58,,1019.9,20.6,9:51 AM,,16.1,Variable,9.3,0
Overcast,6/27/2015 14:51:00,8.9,,,47,,1019,20.6,10:51 AM,,16.1,Variable,7.4,0
Overcast,6/27/2015 15:51:00,9.4,,,49,,1019,20.6,11:51 AM,,16.1,Variable,9.3,0
Overcast,6/27/2015 16:51:00,9.4,,27.8,47,,1019.1,21.1,12:51 PM,,16.1,Variable,11.1,0
Overcast,6/27/2015 17:51:00,10.6,,25.9,53,,1019.3,20.6,1:51 PM,,16.1,East,13,90
Overcast,6/27/2015 18:51:00,11.7,,,57,,1018.8,20.6,2:51 PM,,16.1,Variable,11.1,0
Light Rain,6/27/2015 19:51:00,12.8,Rain,,70,0.01,1018.2,18.3,3:51 PM,,12.9,ESE,14.8,120
Light Rain,6/27/2015 20:51:00,13.3,Rain,33.3,80,0.04,1017,16.7,4:51 PM,,8,East,14.8,100
Light Rain,6/27/2015 21:28:00,13.3,Rain,,83,0.05,1017.5,16.1,5:28 PM,,3.2,Variable,11.1,0
Light Rain,6/27/2015 21:37:00,13.3,Rain,,86,0.06,1017.5,15.6,5:37 PM,,6.4,East,13,100
Light Rain,6/27/2015 21:51:00,13.9,Rain,,90,0.07,1016.9,15.6,5:51 PM,,11.3,North,-9999,0
Rain,6/27/2015 22:39:00,14.4,Rain,31.5,90,0.08,1016.8,16.1,6:39 PM,,3.2,ENE,13,70
Light Rain,6/27/2015 22:51:00,13.9,Rain,35.2,87,0.09,1015.7,16.1,6:51 PM,,8,ENE,22.2,70
Heavy Rain,6/27/2015 23:28:00,13.9,Rain,27.8,90,0.05,1016.5,15.6,7:28 PM,,2.8,ENE,14.8,70
Rain,6/27/2015 23:47:00,14,Rain,31.5,88,0.16,1016.1,16,7:47 PM,,4,ENE,18.5,70
Rain,6/27/2015 23:51:00,13.9,Rain,31.5,90,0.18,1015.5,15.6,7:51 PM,,4.8,ESE,16.7,110
Rain,6/28/2015 0:26:00,13.3,Rain,33.3,90,0.1,1015.8,15,8:26 PM,,4,East,14.8,80
Rain,6/28/2015 0:36:00,13.9,Rain,29.6,90,0.13,1015.8,15.6,8:36 PM,,4.8,ENE,14.8,70
Rain,6/28/2015 0:44:00,13.3,Rain,31.5,90,0.16,1015.5,15,8:44 PM,,4,East,13,90
Rain,6/28/2015 0:51:00,13.3,Rain,31.5,90,0.2,1014.2,15,8:51 PM,,3.2,East,11.1,90
Rain,6/28/2015 1:09:00,13.9,Rain,33.3,93,0.06,1015.8,15,9:09 PM,,4.8,ENE,20.4,70
Rain,6/28/2015 1:51:00,13.3,Rain,31.5,90,0.17,1013,15,9:51 PM,,4.8,ENE,16.7,70
Heavy Rain,6/28/2015 2:16:00,13.9,Rain,,93,0.1,1014.1,15,10:16 PM,,3.2,Variable,11.1,0
Rain,6/28/2015 2:28:00,13.9,Rain,35.2,90,0.14,1014.1,15.6,10:28 PM,,4.8,ENE,13,70
Light Rain,6/28/2015 2:37:00,13.9,Rain,27.8,90,0.16,1013.8,15.6,10:37 PM,,6.4,ENE,14.8,70
Light Rain,6/28/2015 2:51:00,14.4,Rain,31.5,93,0.16,1012.4,15.6,10:51 PM,,9.7,East,22.2,80
Heavy Rain,6/28/2015 3:25:00,14.4,Rain,33.3,90,0.05,1012.4,16.1,11:25 PM,,4,ENE,14.8,70
Light Rain,6/28/2015 3:36:00,14.4,Rain,37,90,0.08,1012.4,16.1,11:36 PM,,4.8,ENE,16.7,70
Light Rain,6/28/2015 3:44:00,15,Rain,27.8,93,0.1,1011.7,16.1,11:44 PM,,4.8,ENE,20.4,60
Light Rain,6/28/2015 3:51:00,15,Rain,38.9,93,0.1,1011,16.1,11:51 PM,,8,ENE,18.5,60
Light Rain,6/28/2015 4:35:00,15,Rain,31.5,90,0.07,1011.1,16.7,12:35 AM,,4,ENE,18.5,70
Rain,6/28/2015 4:51:00,15.6,Rain,33.3,93,0.09,1009.6,16.7,12:51 AM,,4,ENE,22.2,70
Light Rain,6/28/2015 5:00:00,15.6,Rain,31.5,93,0.01,1010.4,16.7,1:00 AM,,6.4,ENE,18.5,60
Light Rain,6/28/2015 5:18:00,15.6,Rain,35.2,90,0.05,1009.7,17.2,1:18 AM,,4,ENE,22.2,70
Rain,6/28/2015 5:26:00,15.6,Rain,33.3,90,0.06,1009.7,17.2,1:26 AM,,4.8,East,20.4,80
Light Rain,6/28/2015 5:51:00,15.6,Rain,,90,0.08,1008.2,17.2,1:51 AM,,8,Variable,9.3,0
Light Rain,6/28/2015 6:51:00,16.1,Rain,33.3,90,0.07,1006.5,17.8,2:51 AM,,6.4,ENE,16.7,70
Heavy Rain,6/28/2015 7:31:00,16.1,Rain,37,90,0.06,1006.7,17.8,3:31 AM,,3.2,ENE,18.5,60
Light Rain,6/28/2015 7:49:00,16,Rain,38.9,88,0.12,1006.3,18,3:49 AM,,6.4,East,20.4,80
Light Rain,6/28/2015 7:51:00,16.1,Rain,38.9,90,0.12,1005.5,17.8,3:51 AM,,6.4,ENE,24.1,70
Overcast,6/28/2015 8:51:00,16.1,,33.3,90,0.01,1005.2,17.8,4:51 AM,,11.3,ENE,20.4,70
Light Rain,6/28/2015 9:51:00,16.7,Rain,27.8,93,0.01,1004.6,17.8,5:51 AM,,4.8,ENE,16.7,70
Overcast,6/28/2015 10:42:00,16.1,,27.8,90,0.01,1005.3,17.8,6:42 AM,,4,NE,13,50
Overcast,6/28/2015 10:51:00,16.1,,,90,0.01,1004.6,17.8,6:51 AM,,3.2,Variable,9.3,0
Overcast,6/28/2015 11:05:00,16.1,,,90,,1005.3,17.8,7:05 AM,,6.4,ENE,13,60
Overcast,6/28/2015 11:51:00,15.6,,,90,0.01,1004.7,17.2,7:51 AM,,6.4,Variable,9.3,0
Overcast,6/28/2015 12:51:00,15.6,,,90,,1004.7,17.2,8:51 AM,,16.1,Variable,9.3,0
Overcast,6/28/2015 13:51:00,15.6,,,90,,1004.4,17.2,9:51 AM,,16.1,Variable,9.3,0
Overcast,6/28/2015 14:41:00,15.6,,,87,,1005.3,17.8,10:41 AM,,4,Variable,5.6,0
Overcast,6/28/2015 14:51:00,16.1,,,90,,1004.4,17.8,10:51 AM,,4,Calm,Calm,0
Overcast,6/28/2015 15:04:00,16.1,,,90,,1005.3,17.8,11:04 AM,,8,Variable,5.6,0
Overcast,6/28/2015 15:42:00,16.1,,,87,,1005.6,18.3,11:42 AM,,3.2,Variable,7.4,0
Overcast,6/28/2015 15:51:00,15.6,,,87,,1005,17.8,11:51 AM,,3.2,ENE,5.6,60
Overcast,6/28/2015 16:08:00,16.1,,,87,,1006,18.3,12:08 PM,,2.8,Calm,Calm,0
Overcast,6/28/2015 16:44:00,16.1,,,90,,1006,17.8,12:44 PM,,4,Variable,5.6,0
Overcast,6/28/2015 16:51:00,16.1,,,87,,1005,18.3,12:51 PM,,4.8,Variable,5.6,0
Overcast,6/28/2015 17:19:00,16.7,,,90,,1006,18.3,1:19 PM,,4,Variable,5.6,0
Overcast,6/28/2015 17:27:00,16.1,,,87,,1006,18.3,1:27 PM,,11.3,WNW,7.4,300
Overcast,6/28/2015 17:35:00,16.7,,,90,,1006,18.3,1:35 PM,,14.5,Variable,5.6,0
Light Rain,6/28/2015 17:48:00,17,Rain,,88,0,1006,19,1:48 PM,,4,Calm,Calm,0
Overcast,6/28/2015 17:51:00,16.7,,,90,0,1005.3,18.3,1:51 PM,,4.8,Calm,Calm,0
Light Rain,6/28/2015 18:04:00,16.7,Rain,,87,0,1006,18.9,2:04 PM,,4,Calm,Calm,0
Overcast,6/28/2015 18:12:00,17.2,,,87,0,1006,19.4,2:12 PM,,8,Calm,Calm,0
Overcast,6/28/2015 18:30:00,16.7,,,84,0,1006.3,19.4,2:30 PM,,16.1,WNW,5.6,300
Overcast,6/28/2015 18:37:00,17.2,,,87,0,1006.3,19.4,2:37 PM,,16.1,Calm,Calm,0
Overcast,6/28/2015 18:51:00,17.2,,,84,0,1005.4,20,2:51 PM,,16.1,Calm,Calm,0
Mostly Cloudy,6/28/2015 19:21:00,17.8,,,81,,1006.3,21.1,3:21 PM,,16.1,Calm,Calm,0
Mostly Cloudy,6/28/2015 19:51:00,16.7,,,73,,1005.3,21.7,3:51 PM,,16.1,NW,5.6,310
Overcast,6/28/2015 20:51:00,16.7,,,71,,1005.1,22.2,4:51 PM,,16.1,Calm,Calm,0
